并非末日,https://movie.douban.com/subject/20273828/,并非末日,并非末日,2012,https://img3.doubanio.com/view/photo/photo/public/s23122035.jpg,吴天戈,徐信爱,周靖轩/陈姝,剧情/家庭,,中国大陆,汉语普通话,2012.10.24,90分钟,,,,,,,,,,,由一起地陷突发事件引发的“陨石撞地球”传言，在偏远山寨不胫而走，把人们推入幻想中的世界末日。在生死关口，循规蹈矩的生活秩序一下子被打乱了，人与人之间贵贱贫富的差距一瞬间被抹平了，人性的美丽、丑恶、善良、自私、敦厚、贪婪得以充分显现：往日的仇家，摈弃前嫌互相托付后事；原先准备离婚的冤家夫妻，肝胆相照不离不弃；而万阿福这户村里首富人家，瞬间分崩离析，儿子儿媳妇和他中意的准女婿离他逃命而去，偌大庭院只剩下他和女儿秀姑；村里最落魄的二彪子则无畏无惧，幸灾乐祸地做起各种美梦。不仅不担心自己会死于非难，还妄自安排起山寨灾后的人与事。二彪子看到平时趾高气扬的万阿福痛不欲生的样子，乐不可支。但当警报锣声响起，这个被灾难阴影笼罩的山村，处处闪烁着人性美丽的光辉。孙泽彪义无反顾地去保护秀姑和万阿福，甚至赴汤蹈火救出村民。村民们空前的团结，有福同享，有难同当。然而末日并未...,,20,,2,2012/剧情/大陆/爱情,,3,1,0,0,0,
鄱湖浪,https://movie.douban.com/subject/26586682/,鄱湖浪,鄱湖浪,2012,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,陈建勇,史俊/刘楚妤,李飞/赵纯清/陶玉玲,,,中国大陆,,,94,,,,,,,,,,,出品单位: 中视威豪（北京）影视文化发展,,0,,0,,,1,,0,0,0,
赛尔号之雷伊与迈尔斯,https://movie.douban.com/subject/10799213/,赛尔号之雷伊与迈尔斯,赛尔号大电影2之雷伊与迈尔斯,2012,https://img3.doubanio.com/view/photo/photo/public/p1590233853.jpg,王章俊/付杰,田思源,武艺/张杰/曾轶可,动画/奇幻/冒险,,中国大陆,汉语普通话,2012-06-28(中国大陆),90分钟,赛尔号2：雷伊与迈尔斯 / Seer II,,4.1,566,9.5%,4.3%,17.3%,18.2%,50.6%,2% 动画片/2% 奇幻片,赛尔号超级精灵争霸大赛马上就要开始啦！咦？你还不知道？快去问问罗杰船长、贾斯丁站长和雷蒙教官吧！这可是赛尔机器人历史上最伟大的一届精灵争霸赛！所有最具人气的选手都将加入！快看啊，我们最喜欢的赛小息！阿铁打！卡璐璐！曾经拯救赛尔号的英雄小墨！授勋官克罗之子小克！各位精灵训练大师都在整装待发啦！咪咔！雷伊！里奥斯！泰瑞！炎火猴！布鲁……所有最新最强大的火爆精灵悉数登场，点燃你全部的渴望！赛尔号大电影2，精灵争霸赛全面升级！,,12,摩尔庄园2海妖宝藏/赛尔号/猪猪侠之囧囧危机/潜艇总动员2/神兵小将/洛克王国之圣龙骑士/81号农场之疯狂的麦咭/喜羊羊与灰太狼之开心日记/今天·明天/摩登森林之美食总动员,325,动画/2012/国产动画/儿童/中国/弱智/武艺/垃圾！,,585,117,0,9,2,
疑案忠魂,https://movie.douban.com/subject/6147179/,疑案忠魂,疑案忠魂,2012,https://img3.doubanio.com/view/photo/photo/public/p2041908906.jpg,安战军,,刘威/吴辰君/闫妮/戈治均,剧情/犯罪/西部,,中国大陆,汉语普通话,2004-06-07,106分钟,,,,,,,,,,,刑警队长马红旗和队员小唐在押解毒贩时，一时疏忽让犯人跑了，两人因此被上了重大的精神包袱，最终决定踏上征途，为自己洗清罪名,,1,,4,2004/中国/惊险/安战军/剧情/中国电影/刘威/内地电影,,17,7,0,0,0,
蓝莓之夜,https://movie.douban.com/subject/1499148/,蓝莓之夜,蓝莓之夜MyBlueberryNights,2012,https://img3.doubanio.com/view/photo/photo/public/p1130592694.jpg,王家卫,王家卫/劳伦斯·布洛克,诺拉·琼斯/裘德·洛/娜塔莉·波特曼/蕾切尔·薇兹/大卫·斯特雷泽恩/Katya Blumenberg/Chad R. Davis/Demetrius Butler/猫女魔力/本杰明·凯恩,剧情/爱情,http://www.wkw-myblueberrynights.com,中国大陆 / 香港 / 法国,英语,2007-12-22(中国大陆)/2007-05-16(戛纳电影节)/2007-11-28(法国)/2008-01-03(香港),95 分钟,我的蓝莓之夜,http://www.imdb.com/title/tt0765120,7.6,99039,20.2%,44.0%,31.5%,3.8%,0.5%,70% 爱情片/54% 剧情片,伊丽莎白（诺拉•琼斯饰）被男友抛弃，伤心又苦恼的她把钥匙扔在咖啡店里。咖啡店的老板杰瑞米（裘德•洛饰）保存了很多钥匙，每把钥匙都埋藏了一个伤心的故事。伊丽莎白爱吃店里没人点的蓝莓蛋糕，在某一晚决定离开纽约，穿越美国到处看看。在旅途上认识了明明深爱却困囿彼此的分居夫妇，还有豪爽爱赌却鲜回家看望父亲的少女（娜塔莉•波曼饰），每到一个地方她就给杰瑞米写一张明信片。以他人为镜，伊丽莎白找到了爱的真谛，回到纽约，看见等待自己的杰瑞米，可以幸福地，再吃一客蓝莓蛋糕，放心享受爱的欢愉。,,324,重庆森林/花样年华/2046/春光乍泄/天使爱美丽/巴黎，我爱你/阿飞正传/东邪西毒/这个杀手不太冷/堕落天使,24242,王家卫/爱情/蓝莓之夜/香港/judelaw/Natalie·Portman/Jude-Law/norah,2726,137344,31980,3,1115,164,
邱吉尔：好莱坞年代,https://movie.douban.com/subject/1421825/,邱吉尔：好莱坞年代,邱吉尔：好莱坞年代Churchill:TheHollywoodyears,2012,https://img3.doubanio.com/view/photo/photo/public/p2159121288.jpg,彼得·理查德森,彼得·理查德森/Pete Richens,克里斯蒂安·史莱特/内芙·坎贝尔/哈里·恩菲尔德/安东尼·舍尔/大卫·施奈德/罗曼尼·马尔可,喜剧/战争,,英国,英语,2005-11-08(中国大陆)/2004-12-03(英国),84 分钟,丘吉尔的好莱坞生涯,http://www.imdb.com/title/tt0359078,6.1,208,6.3%,18.9%,52.0%,18.9%,3.9%,,二战时期，英国首相邱吉尔带领英国人民坚定顽强地同法西斯德国进行着旷日持久的战斗。这位叱垞风云的铁血首相，以固执顽强、永不退缩的作风而闻名。他那与其简陋外表极不相称的完美、煽动力极强的口才更是在历史上留下了浓重的一笔。因而历史上对于邱吉尔这一风云人物历史形象的真实性极富争议，猜测各异。,,35,比佛利山超级警探3/正面全裸/第六感女神/浩劫妙冤家/爱到房倒屋塌/哈啦大发师/诅咒/什么？/五个吓鬼的少年/别喝生水,68,英国/喜剧/军事/搞笑/英国电影/战争/2004/喜劇,32,275,184,0,3,2,
猪猪侠之__危机,https://movie.douban.com/subject/10599639/,猪猪侠之__危机,猪猪侠之囧囧危机,2012,https://img3.doubanio.com/view/photo/photo/public/p1570740847.jpg,古志斌,,,动画/儿童,,中国大陆,汉语普通话,2012-06-28(中国大陆),83分钟,猪猪侠大电影,,5.1,373,10.7%,14.3%,23.5%,23.5%,28.1%,17% 儿童片,星球＝大鸡蛋？大鸡蛋里有一只蠢蠢欲动的巨鸡？？这只巨鸡马上就要破壳而出了？？？那！不就是世界末日了吗？！,,72,猪猪侠5：积木世界里的童话/熊出没之年货/赛尔号大电影2之雷伊与迈尔斯/幻象战警/辛巴达历险记2013/藏羚王之雪域精灵/摩尔庄园2海妖宝藏/太空熊猫历险记/海鲜陆战队/喜羊羊与灰太狼之懒羊羊当大厨,200,动画/国产动画/猪猪侠！！！/猪猪侠/支持国内原创动画！/中国/非常感人非常好看/支持国内原创动画！国产动画,,438,115,0,31,6,
在劫难逃（进口）,https://movie.douban.com/subject/26384021/,在劫难逃（进口）,在劫难逃,2012,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,石磊,韩松,赵毅维/李海涛/王毅,,,中国大陆,,,91,,,,,,,,,,,出品：北京悠悠阳光影视广告有限责任公司,,0,,0,,,,,0,0,0,
老哨卡,https://movie.douban.com/subject/10583840/,老哨卡,老哨卡,2012,https://img3.doubanio.com/view/photo/photo/public/p2190901411.jpg,杜粮/德格娜,郑宪民/张建华,亓航/鲍里斯·佩德鲁索夫/王政/任山/娅茹/菲德尔·赛尔金/斯维特兰娜·茨威琴科,剧情/战争,,中国大陆,汉语普通话 / 俄语,2014-07-09(成都地区),98分钟,高高的瞭望塔 / 北纬52度 / Latitude 52,http://www.imdb.com/title/tt2381300,8.2,52,41.4%,27.6%,31.0%,0.0%,0.0%,,影片从描述一个小战士阿尔斯楞的成长经历折射出当年中苏两国虽然交恶，但两国人民之间的友谊却从没有中断过。忠于祖国，保卫祖国是士兵的天职；但士兵都是人，人的本性告诉我们在遇到来自共同的威胁时，鼎力相助是义不容辞天经地义的。故事着重强调了阿尔斯楞的个人壮举超出了任何界限，从而体现了小人物身上所散发出的人性的永恒光辉；通过他的事迹教育了官民，同时更弘扬了爱国主义和国际人道主义精神。彰显了和平是人类共同追求的美好理想，维护和平避免战争才是我方加强军事实力的真正目的。,,1,Blur小传/中国警察/小律师大作为 第三季/舒子创业记录片/惠特妮 第二季/疯狂历史补习社/约会规则  第五季/门/如这样的地方/川军团血战到底,28,俄罗斯/中国/战争/中国电影/友谊/国产/电影/剧情,,68,242,0,6,1,
罂粟花儿不再开,https://movie.douban.com/subject/4124572/,罂粟花儿不再开,罂粟花儿不再开,2012,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,周松林,,陈美行,,,中国大陆,普通话/国语,2009,,,,,,,,,,,,勐沙县的政协主席李猛深知毒品给人民带来的危害，因此从当副县长时就一直致力于同境外临界的各地开展“罂粟替代种植”的行动。但是，境外勐登县的县长、李猛的姐夫赵三木嘎却因种种原因，一直不肯于我国合作开展替代种植行动，李猛为此想尽了种种办法，连休假的时候也带上女儿、缉毒警李小丹到勐登做赵的工作……,,0,,8,国产/安全学习/2009/中国/推荐/111/徐政浩,,13,27,1,0,0,
魅妆,https://movie.douban.com/subject/7005155/,魅妆,魅妆,2012,https://img3.doubanio.com/view/photo/photo/public/p1570201644.jpg,陈健,邱苏滨,应采儿/张铎/王子子,悬疑/惊悚,,中国大陆,汉语普通话,2012-06-29(中国大陆),100分钟,The Mask of Love,http://www.imdb.com/title/tt3425640,4.4,1784,2.3%,5.0%,31.5%,33.8%,27.4%,6% 悬疑片/3% 惊悚片,繁华大都市某高档小区，居住着一对红男绿女。女人是当红悬疑小说作家李豌豆（应采儿 饰），其身为白领精英的男友丁朝阳（张铎 饰）此前曾有一段婚姻，但是妻子于5年前神秘失踪，不知下落。他的家中有一间屋子从未开启，也绝对禁止豌豆接近那里。某天，他们的门铃响起，从门镜望出去，外面竟然站着一头黑发、身穿白衣、血红色指甲并且露出诡异笑容的恐怖女子。诡异事件愈演愈烈，豌豆的生活被巨大的阴影笼罩着。在男友拒绝搬家的情况下，她开始尝试自行探究这一系列事件背后的原因。住在楼下的奇怪女子、欲言又止的小保安以及从未开启的房门，所有秘密的真相都慢慢浮出水面……,,55,半夜不要照镜子/笔仙惊魂/午夜火车/查无此人/冷瞳/步步追魂/人间蒸发/十二星座离奇事件/守株人/诡爱,731,悬疑/惊悚/国产/应采儿/恐怖/中国电影/心理/中国,50,2017,864,0,49,16,
吴运铎,https://movie.douban.com/subject/6519576/,吴运铎,吴运铎,2012,https://img3.doubanio.com/view/photo/photo/public/s6490627.jpg,安澜,杨俊彦/丛者甲,于晓光/王艺禅/墨阳/王晓晨,剧情/传记,,中国大陆,汉语普通话,2011-06-07,94分钟,,,,,,,,,,,建党90周年推介影片-《吴运铎》,,0,侵入脑神经/春花开/铁血江桥/丈母娘来了/再见巨人/大金脉/强壮的爸爸/强行入室/恶行/爱·回家,16,中国/2011/传记/战争/中国电影/CHINA/王晓晨/曹露,,32,7,1,0,0,
大海啸之鲨口逃生,https://movie.douban.com/subject/3735015/,大海啸之鲨口逃生,大海啸之鲨口逃生Bait3D,2012,https://img3.doubanio.com/view/photo/photo/public/p1712836294.jpg,金波·兰道,拉塞尔·穆卡希/约翰·金/谢恩·阿姆斯特朗/谢恩·克劳斯/Duncan Kennedy/Justin Monjo,沙妮·文森/泽维尔·塞缪尔/朱利安·麦克马洪/菲比·托金/戚玉武/释小龙/亚历克斯·罗素/林肯·刘易斯/Cariba Heine,动作/惊悚/灾难,,澳大利亚,英语,2012-10-12(中国大陆)/2012-09-20(澳大利亚),92分钟(中国大陆)// 91分钟(美国),诱饵,http://www.imdb.com/title/tt1438173,5.4,15927,2.7%,11.6%,50.0%,26.5%,9.2%,15% 灾难片/10% 惊悚片,宁静的澳洲海滩上，宿醉的救生员乔许（泽维尔·塞缪尔 Xavier Samuel 饰）让女友蒂娜（沙妮·文森 Sharni Vinson 饰）的哥哥罗利替他去海上例行检查防鲨网的设置，结果罗利遭到了鲨鱼的袭击，罗利的死对乔许和蒂娜造成了很大的心理阴影，乔许为此对女友充满了歉疚，乔许为此放弃了救生员的工作去超市做了理货员，蒂娜也远赴中国学习舞蹈。一年后，当蒂娜重新返回澳洲后，和乔许在超市不期而遇，与此同时，超市里风起云涌，偷窃、抢劫……就在这起突发事件白炽化的时候，地动天摇，海啸铺天盖地而来，超市立刻沦为孤岛，大鲨鱼随之而来，一场人鲨大战瞬间展开……,7,161,食人鱼3DD/生化危机5：惩罚/百万巨鳄/至暗之时/深海之战/鲨鱼惊魂夜/高空飞行/切尔诺贝利日记/天际浩劫/巨型蜘蛛,4960,灾难/惊悚/血腥/澳大利亚/2012/恐怖/澳大利亚电影/恐怖生物,140,18194,1364,0,76,9,
月亮之上,https://movie.douban.com/subject/10809476/,月亮之上,月亮之上,2012,https://img3.doubanio.com/view/photo/photo/public/s10389184.jpg,冯亚平,,艾丽娅,,,中国大陆,汉语普通话,,89,,,,,,,,,,,《月亮之上》是中国第一部公路片。影片表现的是草原上成长起来的三代女性。尽管她们成长于不同时代，有着不同时代的文化浸染，但她们所属的那个民族的伟大女性共同的品质，将她们锁定在同一个时代的精神坐标上。她们的亲情、友情、爱情，已不再是个人的感受。她们用生命坚守着自己的信念，诠释着对爱的理解，并将其升华为一种崇高的精神。她们忠于爱情，坚守着家园；她们超越死亡的恐惧，坦然面对生死离别；她们热爱自己的生活，热爱自己的家园，快乐着生命中的每一天。这种博大的、昂扬的、敬畏的精神，是属于这个民族的，是属于这个民族的伟大女性的，更是属于全人类的。,,0,,2,我想看,,5,3,0,0,0,
海鲜陆战队,https://movie.douban.com/subject/6779236/,海鲜陆战队,海鲜陆战队SeeFood,2012,https://img3.doubanio.com/view/photo/photo/public/p1583418953.jpg,吴安和,蒋开诗,Steven Bone/Colin Chong/Chi-Ren Choong/Jason Cottom/Kennie Dowle/Diong Chae Lian/Max/Christina Orow/Tikriti Shabudin/Adila Shakir/Jay Sheldon/Andrew Susay/Mike Swift/Gavin Yap/Brian Zimmerman,喜剧/动画,,中国大陆 / 马来西亚,英语,2012-06-29(中国大陆)/2011-10-07(波兰)/2011-10-20(俄罗斯),91分钟(中国大陆)// 78分钟(马来西亚),海洋大队 / 海鲜 / 朱莉的陆地大冒险,http://www.imdb.com/title/tt1891905,5.8,628,6.9%,17.1%,45.5%,21.7%,8.9%,9% 动画片,蔚蓝宁静的大海中，生活着一对好朋友，大白鲨大猪和小竹鲨泡泡，他们终日在珊瑚礁之间穿梭游弋，注视着即将来到这个世界上的同类小伙伴。可是，贪婪的人类潜至洋底，肆意捕捞鲨鱼卵，只为满足口腹之欲。与此同时，无良的现代化工厂任意倾倒废水废料，蔚蓝的大海变得污浊不堪。大猪和泡泡各有各的烦恼，大猪一直都以轮胎为食，如今却希望能尝尝新的食物；泡泡眼见鲨鱼卵被同胞捕获，他希望能借助章鱼博士的帮助去陆地营救他的同伴。,,177,白猩猩历险记/超级巴迪/波鲁鲁冰雪大冒险/史酷比：恐龙魅影/蔬菜宝贝历险记/猪猪侠之囧囧危机/火星需要妈妈/史宾机器人：重启/摩比小子：海盗历险记/赛尔号大电影2之雷伊与迈尔斯,266,动画/中国/喜剧/动画电影/搞笑/2012/中国电影/大陆,,768,196,0,9,2,
童年,https://movie.douban.com/subject/3079384/,童年,童年Enfances,2012,https://img3.doubanio.com/view/photo/photo/public/p2171016141.jpg,Ismaël Ferroukhi/Corinne Garfin/Joana Hadjithomas/Khalil Joreige/伊希尔·勒·贝斯柯/Yann Le Gal/Safy Nebbou,Yann Le Gal,Maurice Antoni/Octave Arveiller/Grégoire Azouvy/Anne Benoît/艾玛纽尔·贝克特/Marc Bodnar,剧情,,法国,法语,2008-05-14,,Childhoods / 六个大师的童年,http://www.imdb.com/title/tt1119133,7.8,149,22.2%,51.9%,18.5%,6.5%,0.9%,,由Ismael Ferroukhi等六位导演执导，以六个短片组成，每段都是一位导演的童年，每段短片到最后才会揭晓主角的身分，是部充满创意的精选合辑，也是电影迷不能错过的佳作。包括了《大都会》佛瑞兹·朗、《野草莓》英格玛·柏格曼、《大国民》奥森·威尔斯、《大幻影》尚·雷诺与贾克·大地，以及惊悚大师亚佛烈德·希区考克。,,60,稚子骄阳/好血统/内心的伤痕/翼/理查三世/女政委/丫丫叉叉/众人之妻/塔度夫/我的双面童年,51,法国/法国电影/2008/六个大师的童年/短片集/法國/Yann_Le_Gal/短片,,196,460,0,2,1,
